location,hour,minute,flow,speed,maxspeed
0319,18,22,3405,122,124
0319,18,24,3315,123,127
0319,18,26,2985,123,128
0319,18,28,3165,122,126
0325,15,30,4200,120,123
0325,15,32,4350,120,122
0325,15,34,4935,118,121
0325,15,36,4050,123,126
0325,15,38,4440,120,124
0325,15,40,4230,119,122
0325,15,42,3915,120,122
0325,15,44,4020,118,124
0325,15,46,3960,121,122
0325,15,48,4425,118,120
0325,15,50,4260,119,124
0325,15,52,3540,120,123
0325,15,54,4515,119,121
0325,15,56,4785,118,122
0325,15,58,4410,116,117
0325,16,0,4065,119,122
0325,16,2,4245,119,124
0325,16,4,4125,120,126
0325,16,6,3765,119,121
0325,16,8,4200,120,122
0325,16,10,4305,118,124
0325,16,12,4470,117,124
0325,16,14,4230,118,122
0325,16,16,4560,117,119
0325,16,18,4005,120,124
0325,16,20,4110,120,124
0325,16,22,4410,118,121
0325,16,24,4440,119,120
0325,16,26,4710,118,122
0325,16,28,4380,118,124
0325,16,30,4215,118,122
0325,16,32,4050,120,122
0325,16,34,4215,119,124
0325,16,36,4485,120,124
0325,16,38,4305,120,122
0325,16,40,4080,123,125
0325,16,42,4470,117,122
0325,16,44,4215,120,122
0325,16,46,4335,120,122
0325,16,48,4215,121,122
0325,16,50,3915,119,125
0325,16,52,4425,120,123
0325,16,54,5205,117,118
0325,16,56,4170,120,122
0325,16,58,4500,119,120
0325,17,0,5145,118,123
0325,17,2,4845,118,120
0325,17,4,3825,121,123
0325,17,6,4620,120,124
0325,17,8,4215,121,125
0325,17,10,3930,121,124
0325,17,12,4080,118,121
0325,17,14,4590,119,122
0325,17,16,4245,120,124
0325,17,18,4800,118,122
0325,17,20,4545,119,124
0325,17,22,4530,119,123
0325,17,24,4170,118,122
0325,17,26,4635,118,122
0325,17,28,4830,120,123
0325,17,30,4140,118,122
0325,17,32,4440,118,121
0325,17,34,4155,120,122
0325,17,36,4260,120,124
0325,17,38,4140,120,121
0325,17,40,3975,121,124
0325,17,42,4620,117,120
0325,17,44,4410,119,122
0325,17,46,4635,117,120
0325,17,48,4275,119,122
0325,17,50,4155,118,120
0325,17,52,3855,120,124
0325,17,54,3990,119,123
0325,17,56,3885,118,122
0325,17,58,3615,121,124
0325,18,0,3300,122,127
0325,18,2,3495,117,121
0325,18,4,4050,118,126
0325,18,6,3660,119,122
0325,18,8,3375,120,122
0325,18,10,4020,120,123
0325,18,12,3570,121,124
0325,18,14,3690,120,125
0325,18,16,3975,120,122
0325,18,18,3285,120,120
0325,18,20,3525,120,124
0325,18,22,3525,121,124
0325,18,24,3345,121,127
0325,18,26,2955,122,127
0325,18,28,3240,122,128
0328,15,30,3120,127,133
0328,15,32,3915,123,125
0328,15,34,3960,123,127
0328,15,36,3525,124,125
0328,15,38,3945,121,122
0328,15,40,3420,122,124
0328,15,42,3375,122,124
0328,15,44,3510,121,128
0328,15,46,3270,123,126
0328,15,48,3600,120,122
0328,15,50,3570,121,124
0328,15,52,3600,124,130
0328,15,54,3990,122,126
0328,15,56,4125,119,122
0328,15,58,3450,118,124
0328,16,0,3585,121,125
0328,16,2,3465,121,127
0328,16,4,3630,121,126
0328,16,6,3240,120,122
0328,16,8,3975,120,126
0328,16,10,3630,121,126
0328,16,12,3915,119,124
0328,16,14,3465,120,124
0328,16,16,3825,119,120
0328,16,18,3540,121,122
0328,16,20,3735,121,124
0328,16,22,3795,120,123
0328,16,24,3990,121,122
0328,16,26,3690,120,125
0328,16,28,4005,120,124
0328,16,30,3720,119,125
0328,16,32,3570,122,127
0328,16,34,3750,121,126
0328,16,36,3900,123,124
0328,16,38,3450,121,122
0328,16,40,3315,125,129
0328,16,42,3720,120,125
0328,16,44,3840,121,124
0328,16,46,3930,122,123
0328,16,48,3645,122,126
0328,16,50,3495,120,126
0328,16,52,4050,120,125
0328,16,54,4665,119,120
0328,16,56,3585,121,124
0328,16,58,3915,120,122
0328,17,0,4545,120,123
0328,17,2,4110,120,124
0328,17,4,3690,122,125
0328,17,6,3960,121,124
0328,17,8,3810,121,124
0328,17,10,3450,124,127
0328,17,12,3780,121,122
0328,17,14,3960,121,124
0328,17,16,3855,121,125
0328,17,18,4530,120,123
0328,17,20,4035,122,125
0328,17,22,4245,121,124
0328,17,24,3855,120,123
0328,17,26,4305,118,122
0328,17,28,4185,120,122
0328,17,30,4305,119,124
0328,17,32,4425,117,118
0328,17,34,3645,120,125
0328,17,36,3900,120,125
0328,17,38,3795,121,122
0328,17,40,3435,122,126
0328,17,42,4170,120,122
0328,17,44,4005,119,122
0328,17,46,4065,119,123
0328,17,48,4155,121,124
0328,17,50,3675,120,122
0328,17,52,3240,123,125
0328,17,54,3840,120,126
0328,17,56,3345,120,122
0328,17,58,3195,121,124
0328,18,0,3255,123,126
0328,18,2,3330,120,127
0328,18,4,3765,118,124
0328,18,6,3330,120,124
0328,18,8,3015,124,127
0328,18,10,3405,122,128
0328,18,12,3195,122,126
0328,18,14,3225,118,121
0328,18,16,3930,119,121
0328,18,18,3180,121,124
0328,18,20,3270,120,125
0328,18,22,3285,121,124
0328,18,24,3165,122,134
0328,18,26,2880,122,125
0328,18,28,2820,122,128
0331,15,30,3270,128,133
0331,15,32,3930,124,127
0331,15,34,4020,124,128
0331,15,36,3645,125,126
0331,15,38,4005,122,127
0331,15,40,3525,123,127
0331,15,42,3345,122,123
0331,15,44,3540,123,129
0331,15,46,3225,124,128
0331,15,48,3690,123,125
0331,15,50,3735,123,125
0331,15,52,3555,126,130
0331,15,54,3900,123,126
0331,15,56,4170,121,124
0331,15,58,3555,121,128
0331,16,0,3660,123,126
0331,16,2,3435,123,129
0331,16,4,3660,121,126
0331,16,6,3495,122,130
0331,16,8,4125,123,128
0331,16,10,3600,123,130
0331,16,12,3930,120,124
0331,16,14,3345,122,127
0331,16,16,4110,120,122
0331,16,18,3525,123,124
0331,16,20,3720,121,123
0331,16,22,3795,123,127
0331,16,24,3945,122,124
0331,16,26,3570,123,126
0331,16,28,3945,123,126
0331,16,30,3810,120,124
0331,16,32,3405,126,128
0331,16,34,3885,123,126
0331,16,36,3885,125,127
0331,16,38,3795,123,124
0331,16,40,3390,128,133
0331,16,42,3885,122,128
0331,16,44,3900,124,125
0331,16,46,3810,124,127
0331,16,48,3615,124,127
0331,16,50,3675,122,127
0331,16,52,4125,122,126
0331,16,54,4560,121,123
0331,16,56,3645,122,126
0331,16,58,3945,122,124
0331,17,0,4440,121,124
0331,17,2,4140,122,124
0331,17,4,3810,124,128
0331,17,6,4080,122,125
0331,17,8,3900,123,125
0331,17,10,3345,124,129
0331,17,12,4065,121,122
0331,17,14,3720,123,126
0331,17,16,3810,123,126
0331,17,18,4470,122,125
0331,17,20,4035,123,128
0331,17,22,4395,122,125
0331,17,24,3960,122,123
0331,17,26,4290,120,125
0331,17,28,4095,123,126
0331,17,30,4005,121,126
0331,17,32,4365,120,122
0331,17,34,3555,122,125
0331,17,36,4005,123,128
0331,17,38,3810,122,123
0331,17,40,3510,123,126
0331,17,42,4230,122,123
0331,17,44,4080,120,122
0331,17,46,4140,123,126
0331,17,48,4095,122,125
0331,17,50,3570,122,124
0331,17,52,3300,125,128
0331,17,54,3750,122,126
0331,17,56,3300,122,126
0331,17,58,3270,121,124
0331,18,0,3315,124,130
0331,18,2,3615,121,126
0331,18,4,3405,122,125
0331,18,6,3300,123,129
0331,18,8,2955,126,135
0331,18,10,3300,125,132
0331,18,12,3270,125,131
0331,18,14,3300,120,122
0331,18,16,3930,121,125
0331,18,18,3105,123,123
0331,18,20,3300,121,130
0331,18,22,3360,123,128
0331,18,24,3105,123,130
0331,18,26,3000,123,126
0331,18,28,2865,124,130
0334,15,30,3450,122,128
0334,15,32,4185,121,123
0334,15,34,4050,120,122
0334,15,36,3900,119,122
0334,15,38,4245,118,122
0334,15,40,3675,119,123
0334,15,42,3675,120,124
0334,15,44,3750,120,124
0334,15,46,3435,120,124
0334,15,48,3840,119,121
0334,15,50,4065,119,122
0334,15,52,3720,122,123
0334,15,54,4080,119,121
0334,15,56,4275,117,121
0334,15,58,3570,119,123
0334,16,0,3870,120,123
0334,16,2,3630,120,123
0334,16,4,4125,119,123
0334,16,6,3990,116,125
0334,16,8,4200,119,120
0334,16,10,3780,119,124
0334,16,12,4245,115,119
0334,16,14,3630,119,122
0334,16,16,4680,117,119
0334,16,18,3975,118,119
0334,16,20,3990,115,117
0334,16,22,3780,117,120
0334,16,24,4275,117,120
0334,16,26,3420,118,121
0334,16,28,4275,118,121
0334,16,30,4005,118,119
0334,16,32,3780,122,125
0334,16,34,3975,119,119
0334,16,36,3930,119,122
0334,16,38,4170,118,120
0334,16,40,3480,123,126
0334,16,42,4350,120,123
0334,16,44,4110,120,121
0334,16,46,4005,118,122
0334,16,48,3960,119,124
0334,16,50,3810,119,121
0334,16,52,4155,119,125
0334,16,54,4440,119,122
0334,16,56,4110,119,124
0334,16,58,3675,120,122
0334,17,0,4680,117,119
0334,17,2,3825,121,122
0334,17,4,4050,119,126
0334,17,6,4185,120,124
0334,17,8,4095,119,121
0334,17,10,3495,120,126
0334,17,12,4290,118,122
0334,17,14,4035,120,123
0334,17,16,4110,119,123
0334,17,18,4455,119,122
0334,17,20,4590,119,121
0334,17,22,4620,118,123
0334,17,24,4080,119,122
0334,17,26,4170,117,120
0334,17,28,4200,120,123
0334,17,30,4215,116,117
0334,17,32,4380,117,122
0334,17,34,3705,117,122
0334,17,36,4005,119,122
0334,17,38,4155,118,125
0334,17,40,3570,121,126
0334,17,42,4365,117,120
0334,17,44,4365,115,118
0334,17,46,4395,119,121
0334,17,48,4335,121,124
0334,17,50,3855,118,119
0334,17,52,3570,120,125
0334,17,54,3795,118,121
0334,17,56,3375,118,121
0334,17,58,3540,118,121
0334,18,0,3465,119,125
0334,18,2,3825,118,123
0334,18,4,3465,118,123
0334,18,6,3345,119,125
0334,18,8,3345,119,122
0334,18,10,3420,119,124
0334,18,12,3525,120,124
0334,18,14,3360,115,119
0334,18,16,4290,116,120
0334,18,18,3510,118,120
0334,18,20,3450,120,122
0334,18,22,3435,120,125
0334,18,24,3315,119,128
0334,18,26,3255,120,121
0334,18,28,2955,121,124
0337,15,30,3450,121,125
0337,15,32,4155,121,124
0337,15,34,4050,120,124
0337,15,36,3900,122,127
0337,15,38,4365,120,124
0337,15,40,3780,120,122
0337,15,42,3780,123,124
0337,15,44,3750,121,123
0337,15,46,3390,118,121
0337,15,48,3540,119,124
0337,15,50,4320,119,121
0337,15,52,4095,122,127
0337,15,54,4020,120,124
0337,15,56,4005,118,121
0337,15,58,3765,118,123
0337,16,0,3855,121,126
0337,16,2,3465,119,122
0337,16,4,3945,119,122
0337,16,6,4185,115,121
0337,16,8,4515,118,121
0337,16,10,3825,121,125
0337,16,12,4500,115,119
0337,16,14,3705,119,125
0337,16,16,4455,117,119
0337,16,18,3930,117,118
0337,16,20,3840,118,121
0337,16,22,3795,119,121
0337,16,24,4425,118,124
0337,16,26,3585,118,122
0337,16,28,4365,116,121
0337,16,30,4305,116,119
0337,16,32,3900,120,123
0337,16,34,4290,121,123
0337,16,36,4065,118,119
0337,16,38,4215,118,121
0337,16,40,3570,120,122
0337,16,42,4110,123,127
0337,16,44,4200,120,123
0337,16,46,3915,121,124
0337,16,48,3720,119,121
0337,16,50,3810,120,121
0337,16,52,4140,120,128
0337,16,54,4575,120,124
0337,16,56,4140,120,123
0337,16,58,3795,118,122
0337,17,0,4470,119,122
0337,17,2,3480,121,125
0337,17,4,4245,119,123
0337,17,6,4170,118,122
0337,17,8,4245,119,123
0337,17,10,3750,121,124
0337,17,12,4785,117,118
0337,17,14,4125,120,122
0337,17,16,4425,120,123
0337,17,18,4575,119,122
0337,17,20,4500,119,124
0337,17,22,4410,119,120
0337,17,24,4395,118,122
0337,17,26,4215,118,119
0337,17,28,4200,118,121
0337,17,30,4260,116,118
0337,17,32,4350,118,121
0337,17,34,3840,119,123
0337,17,36,4080,118,120
0337,17,38,4260,120,129
0337,17,40,4095,118,121
0337,17,42,4185,118,121
0337,17,44,4560,114,116
0337,17,46,4290,121,123
0337,17,48,4380,119,125
0337,17,50,3660,118,119
0337,17,52,3765,118,123
0337,17,54,3780,117,120
0337,17,56,3720,119,120
0337,17,58,3690,117,120
0337,18,0,3750,119,124
0337,18,2,3930,116,121
0337,18,4,3540,118,124
0337,18,6,3510,120,125
0337,18,8,3465,120,124
0337,18,10,3645,120,122
0337,18,12,3315,121,131
0337,18,14,3315,119,127
0337,18,16,4515,116,122
0337,18,18,3630,121,127
0337,18,20,3570,115,123
0337,18,22,3585,122,127
0337,18,24,3315,121,124
0337,18,26,3180,120,123
0337,18,28,2985,120,122
0342,15,30,3690,122,123
0342,15,32,3990,124,126
0342,15,34,3675,123,124
0342,15,36,3720,127,134
0342,15,38,4170,122,127
0342,15,40,3795,124,125
0342,15,42,3675,124,127
0342,15,44,3795,123,127
0342,15,46,3405,123,126
0342,15,48,3225,126,128
0342,15,50,4335,124,124
0342,15,52,4170,123,125
0342,15,54,3825,124,129
0342,15,56,3555,124,125
0342,15,58,3585,124,128
0342,16,0,3900,124,126
0342,16,2,3330,122,124
0342,16,4,3960,124,126
0342,16,6,3840,120,125
0342,16,8,4290,122,125
0342,16,10,3870,125,129
0342,16,12,4440,119,121
0342,16,14,3855,122,128
0342,16,16,4035,122,124
0342,16,18,3765,122,125
0342,16,20,3705,121,124
0342,16,22,3945,122,124
0342,16,24,4425,122,124
0342,16,26,3675,122,125
0342,16,28,4215,121,128
0342,16,30,4590,120,124
0342,16,32,3990,124,129
0342,16,34,4080,121,124
0342,16,36,4125,124,128
0342,16,38,4290,123,125
0342,16,40,3975,121,123
0342,16,42,3600,126,129
0342,16,44,3915,123,125
0342,16,46,3705,124,128
0342,16,48,4035,122,125
0342,16,50,3660,124,126
0342,16,52,4185,123,126
0342,16,54,4620,120,124
0342,16,56,4095,123,126
0342,16,58,4020,120,122
0342,17,0,3795,124,128
0342,17,2,3735,124,124
0342,17,4,4140,123,124
0342,17,6,3735,121,124
0342,17,8,4215,123,125
0342,17,10,3750,124,124
0342,17,12,4695,121,126
0342,17,14,4170,124,126
0342,17,16,3945,124,127
0342,17,18,4620,120,124
0342,17,20,4695,121,124
0342,17,22,4410,122,125
0342,17,24,4410,122,126
0342,17,26,4095,121,123
0342,17,28,3975,121,123
0342,17,30,3915,122,126
0342,17,32,4140,122,126
0342,17,34,3885,120,122
0342,17,36,4305,119,120
0342,17,38,4230,121,122
0342,17,40,3990,121,122
0342,17,42,4095,122,125
0342,17,44,4215,119,121
0342,17,46,4110,120,122
0342,17,48,4380,122,124
0342,17,50,3285,122,125
0342,17,52,3765,122,126
0342,17,54,3780,121,126
0342,17,56,3540,123,125
0342,17,58,3720,122,126
0342,18,0,3630,122,130
0342,18,2,3660,119,124
0342,18,4,3645,122,124
0342,18,6,3390,123,126
0342,18,8,3270,122,124
0342,18,10,3330,122,126
0342,18,12,3300,122,125
0342,18,14,3120,122,125
0342,18,16,3660,121,124
0342,18,18,3480,123,125
0342,18,20,3510,121,126
0342,18,22,3045,124,127
0342,18,24,3195,124,127
0342,18,26,3000,123,128
0342,18,28,2970,122,124
0348,15,30,3810,124,127
0348,15,32,4095,122,123
0348,15,34,3420,123,124
0348,15,36,3645,126,131
0348,15,38,3795,121,124
0348,15,40,4035,124,124
0348,15,42,3795,122,126
0348,15,44,3720,121,123
0348,15,46,3195,124,127
0348,15,48,3285,122,122
0348,15,50,4200,124,125
0348,15,52,3735,123,125
0348,15,54,3585,123,125
0348,15,56,3885,122,124
0348,15,58,3570,123,126
0348,16,0,3870,122,124
0348,16,2,3285,122,123
0348,16,4,3900,124,132
0348,16,6,3660,120,124
0348,16,8,3675,122,124
0348,16,10,3975,123,126
0348,16,12,4260,119,121
0348,16,14,4185,121,124
0348,16,16,3915,123,126
0348,16,18,3690,123,127
0348,16,20,3585,121,123
0348,16,22,3675,121,124
0348,16,24,4635,121,122
0348,16,26,3720,121,125
0348,16,28,4305,122,128
0348,16,30,4230,120,121
0348,16,32,4125,121,124
0348,16,34,3975,121,123
0348,16,36,4245,120,123
0348,16,38,4140,123,125
0348,16,40,4245,120,122
0348,16,42,3510,124,126
0348,16,44,4020,123,126
0348,16,46,3660,123,126
0348,16,48,3930,123,128
0348,16,50,3690,123,126
0348,16,52,4230,120,123
0348,16,54,4215,120,123
0348,16,56,3720,122,125
0348,16,58,4080,117,123
0348,17,0,4185,120,123
0348,17,2,3795,122,123
0348,17,4,4260,121,124
0348,17,6,3585,120,124
0348,17,8,4065,121,123
0348,17,10,3765,120,121
0348,17,12,4770,119,121
0348,17,14,4035,120,121
0348,17,16,3780,120,121
0348,17,18,4590,119,121
0348,17,20,4665,119,125
0348,17,22,4200,120,124
0348,17,24,4200,121,125
0348,17,26,4095,120,127
0348,17,28,4050,119,120
0348,17,30,3705,120,125
0348,17,32,3750,122,124
0348,17,34,3810,119,120
0348,17,36,4260,118,120
0348,17,38,4230,118,119
0348,17,40,4260,120,122
0348,17,42,4110,121,124
0348,17,44,4410,118,120
0348,17,46,4140,119,123
0348,17,48,4260,122,125
0348,17,50,3600,120,121
0348,17,52,3765,119,121
0348,17,54,3945,118,124
0348,17,56,3750,120,126
0348,17,58,3720,120,125
0348,18,0,3330,121,127
0348,18,2,4020,117,122
0348,18,4,3555,121,124
0348,18,6,3240,121,123
0348,18,8,3255,120,125
0348,18,10,3720,118,122
0348,18,12,3285,120,126
0348,18,14,3315,121,124
0348,18,16,3525,120,123
0348,18,18,3360,122,122
0348,18,20,3495,120,125
0348,18,22,2940,121,124
0348,18,24,3015,123,125
0348,18,26,3000,122,126
0348,18,28,3105,120,123
0351,15,30,4170,122,126
0351,15,32,4155,122,125
0351,15,34,3435,124,129
0351,15,36,3930,125,128
0351,15,38,3780,121,126
0351,15,40,3975,124,126
0351,15,42,3705,124,127
0351,15,44,3615,121,124
0351,15,46,3345,123,125
0351,15,48,3450,122,125
0351,15,50,3915,125,127
0351,15,52,3690,123,126
0351,15,54,3735,124,127
0351,15,56,3975,122,126
0351,15,58,3435,123,126
0351,16,0,4005,121,123
0351,16,2,3255,124,128
0351,16,4,3765,124,131
0351,16,6,3510,122,128
0351,16,8,3705,122,124
0351,16,10,3795,122,126
0351,16,12,4275,120,122
0351,16,14,4140,121,124
0351,16,16,3765,122,124
0351,16,18,3690,123,130
0351,16,20,3450,121,124
0351,16,22,3660,122,125
0351,16,24,4755,121,124
0351,16,26,3810,121,124
0351,16,28,3975,122,128
0351,16,30,4155,121,122
0351,16,32,4215,121,122
0351,16,34,3915,122,124
0351,16,36,4305,120,123
0351,16,38,4095,123,126
0351,16,40,4305,121,123
0351,16,42,3570,124,128
0351,16,44,4110,124,126
0351,16,46,3645,122,125
0351,16,48,3885,122,126
0351,16,50,3705,123,126
0351,16,52,4410,119,120
0351,16,54,4125,120,124
0351,16,56,3750,122,123
0351,16,58,4155,117,124
0351,17,0,4230,121,125
0351,17,2,3690,122,125
0351,17,4,4125,121,124
0351,17,6,3630,120,125
0351,17,8,4035,122,123
0351,17,10,3915,120,122
0351,17,12,4770,119,122
0351,17,14,4155,120,124
0351,17,16,3555,121,126
0351,17,18,4395,119,121
0351,17,20,4665,118,124
0351,17,22,4260,120,124
0351,17,24,4230,120,123
0351,17,26,4230,120,126
0351,17,28,3810,120,122
0351,17,30,3690,119,123
0351,17,32,4050,120,122
0351,17,34,3810,120,122
0351,17,36,4305,119,120
0351,17,38,4110,120,121
0351,17,40,4200,120,121
0351,17,42,3915,121,126
0351,17,44,4410,119,122
0351,17,46,4170,119,122
0351,17,48,4230,121,124
0351,17,50,3420,120,121
0351,17,52,3990,119,120
0351,17,54,4185,117,123
0351,17,56,3930,120,125
0351,17,58,3720,120,124
0351,18,0,3405,119,124
0351,18,2,3960,118,124
0351,18,4,3660,121,122
0351,18,6,3315,122,124
0351,18,8,3360,122,123
0351,18,10,3735,119,121
0351,18,12,3315,122,127
0351,18,14,3555,121,124
0351,18,16,3390,122,125
0351,18,18,3390,122,124
0351,18,20,3270,121,124
0351,18,22,2820,122,123
0351,18,24,2970,124,126
0351,18,26,2985,122,123
0351,18,28,3135,120,124
0354,15,30,4080,121,126
0354,15,30,1230,107,108
0354,15,32,1335,113,128
0354,15,32,4110,122,124
0354,15,34,1080,113,124
0354,15,34,3480,123,127
0354,15,36,1215,108,118
0354,15,36,3780,124,125
0354,15,38,3870,122,126
0354,15,38,1080,112,114
0354,15,40,1020,115,120
0354,15,40,3945,123,127
0354,15,42,3675,123,126
0354,15,42,1110,109,114
0354,15,44,3675,120,123
0354,15,44,1110,106,117
0354,15,46,1095,103,108
0354,15,46,3390,122,124
0354,15,48,1215,108,114
0354,15,48,3525,121,125
0354,15,50,975,113,118
0354,15,50,3735,124,124
0354,15,52,885,112,124
0354,15,52,3930,120,122
0354,15,54,1260,108,118
0354,15,54,3750,123,126
0354,15,56,3885,122,123
0354,15,56,1050,111,116
0354,15,58,1170,113,116
0354,15,58,3615,123,126
0354,16,0,3975,121,123
0354,16,0,1065,111,113
0354,16,2,3225,123,128
0354,16,2,1095,112,116
0354,16,4,1035,113,116
0354,16,4,3600,122,125
0354,16,6,3435,123,129
0354,16,6,1140,110,118
0354,16,8,990,114,124
0354,16,8,3660,121,124
0354,16,10,3765,122,124
0354,16,10,1020,112,138
0354,16,12,4170,120,122
0354,16,12,1260,104,116
0354,16,14,4125,120,122
0354,16,14,1110,109,110
0354,16,16,3735,123,123
0354,16,16,1035,109,114
0354,16,18,3735,123,132
0354,16,18,1110,109,118
0354,16,20,3495,120,122
0354,16,20,1320,106,110
0354,16,22,1020,109,118
0354,16,22,3885,120,122
0354,16,24,4935,120,123
0354,16,24,1260,109,118
0354,16,26,3885,119,122
0354,16,26,1170,108,122
0354,16,28,3735,122,126
0354,16,28,1170,111,112
0354,16,30,1230,108,108
0354,16,30,4125,122,122
0354,16,32,4005,120,126
0354,16,32,1185,109,113
0354,16,34,3885,121,123
0354,16,34,1065,113,118
0354,16,36,4095,120,124
0354,16,36,1050,109,115
0354,16,38,1140,112,121
0354,16,38,4080,123,125
0354,16,40,1095,109,114
0354,16,40,4305,119,120
0354,16,42,3450,123,125
0354,16,42,1245,102,109
0354,16,44,1095,109,112
0354,16,44,4020,122,124
0354,16,46,3825,122,126
0354,16,46,1335,110,113
0354,16,48,4125,121,124
0354,16,48,1230,107,114
0354,16,50,1155,109,116
0354,16,50,3795,121,123
0354,16,52,4830,119,119
0354,16,52,1200,110,116
0354,16,54,4215,120,124
0354,16,54,1245,110,118
0354,16,56,3855,122,123
0354,16,56,1035,109,114
0354,16,58,1020,106,110
0354,16,58,4080,117,123
0354,17,0,1035,114,116
0354,17,0,4290,121,122
0354,17,2,3795,120,125
0354,17,2,1215,115,124
0354,17,4,4140,119,123
0354,17,4,1320,108,114
0354,17,6,1080,111,119
0354,17,6,3570,121,124
0354,17,8,3900,121,122
0354,17,8,1020,106,110
0354,17,10,1275,107,112
0354,17,10,3795,120,122
0354,17,12,4815,118,120
0354,17,12,1200,108,114
0354,17,14,930,107,114
0354,17,14,4170,120,123
0354,17,16,3735,121,123
0354,17,16,975,114,120
0354,17,18,4575,119,122
0354,17,18,1380,109,118
0354,17,20,1425,105,110
0354,17,20,4770,117,122
0354,17,22,1245,110,117
0354,17,22,4125,119,121
0354,17,24,4395,120,122
0354,17,24,1080,108,110
0354,17,26,4455,119,123
0354,17,26,1095,112,119
0354,17,28,1170,107,110
0354,17,28,3795,120,121
0354,17,30,1110,107,114
0354,17,30,3975,118,120
0354,17,32,1155,109,116
0354,17,32,3810,120,122
0354,17,34,3885,119,124
0354,17,34,1140,105,116
0354,17,36,1125,109,115
0354,17,36,4335,119,120
0354,17,38,3870,119,121
0354,17,38,1335,106,110
0354,17,40,4170,119,120
0354,17,40,975,108,116
0354,17,42,4095,118,122
0354,17,42,1200,108,120
0354,17,44,1200,109,110
0354,17,44,4410,119,122
0354,17,46,795,109,118
0354,17,46,4215,119,122
0354,17,48,1050,117,124
0354,17,48,4110,120,123
0354,17,50,3390,118,122
0354,17,50,1005,105,112
0354,17,52,1200,106,114
0354,17,52,4065,117,119
0354,17,54,3990,118,122
0354,17,54,1185,101,111
0354,17,56,3735,118,122
0354,17,56,870,111,128
0354,17,58,1050,106,114
0354,17,58,3675,120,124
0354,18,0,900,105,116
0354,18,0,3240,117,122
0354,18,2,1050,102,114
0354,18,2,4140,118,127
0354,18,4,900,106,109
0354,18,4,3840,118,120
0354,18,6,960,113,120
0354,18,6,3165,122,123
0354,18,8,885,111,119
0354,18,8,3525,119,121
0354,18,10,3600,120,122
0354,18,10,705,103,109
0354,18,12,3360,121,127
0354,18,12,780,105,110
0354,18,14,840,110,111
0354,18,14,3525,121,124
0354,18,16,765,109,114
